"Units","scenario","year","market","value"
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"SDairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"South AfricaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"South AfricaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"South America_NorthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"South America_NorthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"South America_SouthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"South America_SouthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"South AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"South AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"South KoreaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"South KoreaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"Southeast AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"Southeast AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"TNCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"TNairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"TXCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"TXairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"TaiwanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"TaiwanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"UTCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"UTairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"VACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"VAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"VTCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"VTairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"WACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"WAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"WICO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"WIairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"WVCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"WVairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"WYCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",1990,"WYairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"AKCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"AKairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ALCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ALairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ARCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ARairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"AZCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"AZairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Africa_EasternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Africa_EasternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Africa_NorthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Africa_NorthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Africa_SouthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Africa_SouthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Africa_WesternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Africa_WesternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ArgentinaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ArgentinaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Australia_NZCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Australia_NZairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"BrazilCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"BrazilairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"CACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"CAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"COCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"COairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"CTCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"CTairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"CanadaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"CanadaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Central America and CaribbeanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Central America and CaribbeanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Central AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Central AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ChinaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ChinaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ColombiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ColombiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"DCCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"DCairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"DECO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"DEairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"EU-12CO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"EU-12airCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"EU-15CO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"EU-15airCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Europe_EasternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Europe_EasternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Europe_Non_EUCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Europe_Non_EUairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"European Free Trade AssociationCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"European Free Trade AssociationairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"FLCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"FLairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"GACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"GAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"HICO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"HIairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"IACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"IAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"IDCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"IDairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ILCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ILairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"INCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"INairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"IndiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"IndiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"IndonesiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"IndonesiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"JapanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"JapanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"KSCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"KSairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"KYCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"KYairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"LACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"LAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MDCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MDairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MECO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MEairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MICO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MIairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MNCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MNairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MOCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MOairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MSCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MSairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MTCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MTairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MexicoCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"MexicoairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Middle EastCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Middle EastairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NCCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NCairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NDCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NDairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NECO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NEairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NHCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NHairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NJCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NJairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NMCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NMairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NVCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NVairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NYCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"NYairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"OHCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"OHairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"OKCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"OKairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ORCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"ORairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"PACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"PAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"PakistanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"PakistanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"RICO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"RIairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"RussiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"RussiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"SCCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"SCairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"SDCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"SDairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"South AfricaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"South AfricaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"South America_NorthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"South America_NorthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"South America_SouthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"South America_SouthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"South AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"South AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"South KoreaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"South KoreaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Southeast AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"Southeast AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"TNCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"TNairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"TXCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"TXairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"TaiwanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"TaiwanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"UTCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"UTairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"VACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"VAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"VTCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"VTairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"WACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"WAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"WICO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"WIairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"WVCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"WVairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"WYCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2005,"WYairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"AKCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"AKairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ALCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ALairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ARCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ARairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"AZCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"AZairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Africa_EasternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Africa_EasternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Africa_NorthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Africa_NorthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Africa_SouthernCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Africa_SouthernairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Africa_WesternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Africa_WesternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ArgentinaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ArgentinaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Australia_NZCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Australia_NZairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"BrazilCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"BrazilairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"CACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"CAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"COCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"COairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"CTCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"CTairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"CanadaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"CanadaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Central America and CaribbeanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Central America and CaribbeanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Central AsiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Central AsiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ChinaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ChinaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ColombiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ColombiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"DCCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"DCairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"DECO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"DEairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"EU-12CO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"EU-12airCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"EU-15CO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"EU-15airCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Europe_EasternCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Europe_EasternairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Europe_Non_EUCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Europe_Non_EUairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"European Free Trade AssociationCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"European Free Trade AssociationairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"FLCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"FLairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"GACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"GAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"HICO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"HIairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"IACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"IAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"IDCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"IDairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ILCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"ILairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"INCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"INairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"IndiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"IndiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"IndonesiaCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"IndonesiaairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"JapanCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"JapanairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"KSCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"KSairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"KYCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"KYairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"LACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"LAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MACO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MAairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MDCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MDairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MECO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MEairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MICO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MIairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MNCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MNairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MOCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MOairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MSCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MSairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MTCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MTairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MexicoCO2 removal",0.001
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"MexicoairCO2",0
"1975$/kg","crt2030_80p_l_0821_lowGDPlowPop",2010,"Middle EastCO2 removal",0.001
