"Units","scenario","year","market","value"
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"PACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"PAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"RICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"RIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"SCCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"SCairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"SDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"SDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"TNCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"TNairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"TXCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"TXairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"UTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"UTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"VACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"VAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"VTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"VTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"WACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"WAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"WICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"WIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"WVCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"WVairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"WYCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1975,"WYairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"AKCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"AKairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"ALCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"ALairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"ARCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"ARairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"AZCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"AZairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"CACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"CAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"COCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"COairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"CTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"CTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"DCCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"DCairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"DECO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"DEairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"FLCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"FLairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"GACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"GAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"HICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"HIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"IACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"IAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"IDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"IDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"ILCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"ILairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"INCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"INairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"KSCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"KSairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"KYCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"KYairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"LACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"LAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MECO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MEairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MNCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MNairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MOCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MOairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MSCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MSairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"MTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NCCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NCairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NECO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NEairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NHCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NHairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NJCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NJairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NMCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NMairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NVCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NVairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NYCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"NYairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"OHCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"OHairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"OKCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"OKairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"ORCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"ORairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"PACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"PAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"RICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"RIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"SCCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"SCairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"SDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"SDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"TNCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"TNairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"TXCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"TXairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"UTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"UTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"VACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"VAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"VTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"VTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"WACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"WAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"WICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"WIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"WVCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"WVairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"WYCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",1990,"WYairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"AKCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"AKairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"ALCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"ALairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"ARCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"ARairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"AZCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"AZairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"CACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"CAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"COCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"COairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"CTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"CTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"DCCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"DCairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"DECO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"DEairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"FLCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"FLairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"GACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"GAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"HICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"HIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"IACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"IAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"IDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"IDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"ILCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"ILairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"INCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"INairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"KSCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"KSairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"KYCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"KYairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"LACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"LAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MECO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MEairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MNCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MNairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MOCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MOairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MSCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MSairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"MTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NCCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NCairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NECO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NEairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NHCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NHairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NJCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NJairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NMCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NMairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NVCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NVairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NYCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"NYairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"OHCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"OHairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"OKCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"OKairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"ORCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"ORairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"PACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"PAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"RICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"RIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"SCCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"SCairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"SDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"SDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"TNCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"TNairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"TXCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"TXairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"UTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"UTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"VACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"VAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"VTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"VTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"WACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"WAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"WICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"WIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"WVCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"WVairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"WYCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2005,"WYairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"AKCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"AKairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"ALCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"ALairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"ARCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"ARairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"AZCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"AZairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"CACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"CAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"COCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"COairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"CTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"CTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"DCCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"DCairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"DECO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"DEairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"FLCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"FLairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"GACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"GAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"HICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"HIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"IACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"IAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"IDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"IDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"ILCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"ILairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"INCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"INairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"KSCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"KSairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"KYCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"KYairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"LACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"LAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MECO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MEairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MNCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MNairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MOCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MOairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MSCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MSairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"MTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NCCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NCairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NECO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NEairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NHCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NHairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NJCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NJairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NMCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NMairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NVCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NVairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NYCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"NYairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"OHCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"OHairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"OKCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"OKairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"ORCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"ORairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"PACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"PAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"RICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"RIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"SCCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"SCairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"SDCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"SDairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"TNCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"TNairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"TXCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"TXairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"UTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"UTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"VACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"VAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"VTCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"VTairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"WACO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"WAairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"WICO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"WIairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"WVCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"WVairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"WYCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2010,"WYairCO2",0
"1975$/kg","crt2030_80p_nl_202502_onshoring",2015,"AKCO2 removal",0.001
"1975$/kg","crt2030_80p_nl_202502_onshoring",2015,"AKairCO2",0
